LOCATION,Country,SUBJECT,Subject,MEASURE,Measure,FREQUENCY,Frequency,TIME,Period,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
CAN,Canada,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1988-Q4,Q4-1988,USD,US Dollar,6,Millions,2015,2015,884388,,
CAN,Canada,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1989-Q1,Q1-1989,USD,US Dollar,6,Millions,2015,2015,894476.4,,
CAN,Canada,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1989-Q2,Q2-1989,USD,US Dollar,6,Millions,2015,2015,897894.9,,
CAN,Canada,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1989-Q3,Q3-1989,USD,US Dollar,6,Millions,2015,2015,901107.5,,
CAN,Canada,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1989-Q4,Q4-1989,USD,US Dollar,6,Millions,2015,2015,899184.1,,
CAN,Canada,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1990-Q1,Q1-1990,USD,US Dollar,6,Millions,2015,2015,907661.2,,
CAN,Canada,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1990-Q2,Q2-1990,USD,US Dollar,6,Millions,2015,2015,903902.5,,
CAN,Canada,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1990-Q3,Q3-1990,USD,US Dollar,6,Millions,2015,2015,897506.9,,
CAN,Canada,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1990-Q4,Q4-1990,USD,US Dollar,6,Millions,2015,2015,889508.4,,
CAN,Canada,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1991-Q1,Q1-1991,USD,US Dollar,6,Millions,2015,2015,876814.5,,
CAN,Canada,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1991-Q2,Q2-1991,USD,US Dollar,6,Millions,2015,2015,880902.7,,
CAN,Canada,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1991-Q3,Q3-1991,USD,US Dollar,6,Millions,2015,2015,882082.3,,
CAN,Canada,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1991-Q4,Q4-1991,USD,US Dollar,6,Millions,2015,2015,883710,,
CAN,Canada,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1992-Q1,Q1-1992,USD,US Dollar,6,Millions,2015,2015,884354.2,,
CAN,Canada,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1992-Q2,Q2-1992,USD,US Dollar,6,Millions,2015,2015,885434.1,,
CAN,Canada,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1992-Q3,Q3-1992,USD,US Dollar,6,Millions,2015,2015,890188.8,,
CAN,Canada,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1992-Q4,Q4-1992,USD,US Dollar,6,Millions,2015,2015,895253.1,,
CAN,Canada,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1993-Q1,Q1-1993,USD,US Dollar,6,Millions,2015,2015,900982.3,,
CAN,Canada,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1993-Q2,Q2-1993,USD,US Dollar,6,Millions,2015,2015,909185.1,,
CAN,Canada,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1993-Q3,Q3-1993,USD,US Dollar,6,Millions,2015,2015,917850.1,,
CAN,Canada,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1993-Q4,Q4-1993,USD,US Dollar,6,Millions,2015,2015,921812.3,,
CAN,Canada,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1994-Q1,Q1-1994,USD,US Dollar,6,Millions,2015,2015,935395.8,,
CAN,Canada,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1994-Q2,Q2-1994,USD,US Dollar,6,Millions,2015,2015,949065,,
CAN,Canada,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1994-Q3,Q3-1994,USD,US Dollar,6,Millions,2015,2015,961198,,
CAN,Canada,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1994-Q4,Q4-1994,USD,US Dollar,6,Millions,2015,2015,968211.3,,
FRA,France,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1962-Q1,Q1-1962,USD,US Dollar,6,Millions,2015,2015,668926.9,E,Estimated value
FRA,France,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1962-Q2,Q2-1962,USD,US Dollar,6,Millions,2015,2015,679734.6,E,Estimated value
FRA,France,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1962-Q3,Q3-1962,USD,US Dollar,6,Millions,2015,2015,689521.3,E,Estimated value
FRA,France,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1962-Q4,Q4-1962,USD,US Dollar,6,Millions,2015,2015,698152.7,E,Estimated value
FRA,France,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1963-Q1,Q1-1963,USD,US Dollar,6,Millions,2015,2015,686522.9,E,Estimated value
FRA,France,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1963-Q2,Q2-1963,USD,US Dollar,6,Millions,2015,2015,717179.4,E,Estimated value
FRA,France,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1963-Q3,Q3-1963,USD,US Dollar,6,Millions,2015,2015,740837.7,E,Estimated value
FRA,France,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1963-Q4,Q4-1963,USD,US Dollar,6,Millions,2015,2015,743143.9,E,Estimated value
FRA,France,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1964-Q1,Q1-1964,USD,US Dollar,6,Millions,2015,2015,757134.3,E,Estimated value
FRA,France,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1964-Q2,Q2-1964,USD,US Dollar,6,Millions,2015,2015,764394.6,E,Estimated value
FRA,France,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1964-Q3,Q3-1964,USD,US Dollar,6,Millions,2015,2015,773768.1,E,Estimated value
FRA,France,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1964-Q4,Q4-1964,USD,US Dollar,6,Millions,2015,2015,780760.9,E,Estimated value
FRA,France,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1965-Q1,Q1-1965,USD,US Dollar,6,Millions,2015,2015,782494.2,E,Estimated value
FRA,France,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1965-Q2,Q2-1965,USD,US Dollar,6,Millions,2015,2015,801963.4,E,Estimated value
FRA,France,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1965-Q3,Q3-1965,USD,US Dollar,6,Millions,2015,2015,813551.9,E,Estimated value
FRA,France,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1965-Q4,Q4-1965,USD,US Dollar,6,Millions,2015,2015,824878.3,E,Estimated value
FRA,France,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1966-Q1,Q1-1966,USD,US Dollar,6,Millions,2015,2015,832320.4,E,Estimated value
FRA,France,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1966-Q2,Q2-1966,USD,US Dollar,6,Millions,2015,2015,844909.4,E,Estimated value
FRA,France,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1966-Q3,Q3-1966,USD,US Dollar,6,Millions,2015,2015,854545,E,Estimated value
FRA,France,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1966-Q4,Q4-1966,USD,US Dollar,6,Millions,2015,2015,859210.3,E,Estimated value
FRA,France,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1967-Q1,Q1-1967,USD,US Dollar,6,Millions,2015,2015,873934.1,E,Estimated value
FRA,France,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1967-Q2,Q2-1967,USD,US Dollar,6,Millions,2015,2015,883500,E,Estimated value
FRA,France,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1967-Q3,Q3-1967,USD,US Dollar,6,Millions,2015,2015,891947.9,E,Estimated value
FRA,France,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1967-Q4,Q4-1967,USD,US Dollar,6,Millions,2015,2015,900642,E,Estimated value
FRA,France,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1968-Q1,Q1-1968,USD,US Dollar,6,Millions,2015,2015,926847.2,E,Estimated value
FRA,France,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1968-Q2,Q2-1968,USD,US Dollar,6,Millions,2015,2015,856583.3,E,Estimated value
FRA,France,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1968-Q3,Q3-1968,USD,US Dollar,6,Millions,2015,2015,954004.6,E,Estimated value
FRA,France,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1968-Q4,Q4-1968,USD,US Dollar,6,Millions,2015,2015,963779.3,E,Estimated value
FRA,France,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1969-Q1,Q1-1969,USD,US Dollar,6,Millions,2015,2015,965550.2,E,Estimated value
FRA,France,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1969-Q2,Q2-1969,USD,US Dollar,6,Millions,2015,2015,989235.5,E,Estimated value
FRA,France,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1969-Q3,Q3-1969,USD,US Dollar,6,Millions,2015,2015,998587.5,E,Estimated value
FRA,France,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1969-Q4,Q4-1969,USD,US Dollar,6,Millions,2015,2015,1006478.9,E,Estimated value
FRA,France,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1970-Q1,Q1-1970,USD,US Dollar,6,Millions,2015,2015,1025716.5,E,Estimated value
FRA,France,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1970-Q2,Q2-1970,USD,US Dollar,6,Millions,2015,2015,1038661.4,E,Estimated value
FRA,France,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1970-Q3,Q3-1970,USD,US Dollar,6,Millions,2015,2015,1052966.3,E,Estimated value
FRA,France,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1970-Q4,Q4-1970,USD,US Dollar,6,Millions,2015,2015,1069499.8,E,Estimated value
FRA,France,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1971-Q1,Q1-1971,USD,US Dollar,6,Millions,2015,2015,1070880.3,E,Estimated value
FRA,France,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1971-Q2,Q2-1971,USD,US Dollar,6,Millions,2015,2015,1090391.6,E,Estimated value
FRA,France,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1971-Q3,Q3-1971,USD,US Dollar,6,Millions,2015,2015,1108171.6,E,Estimated value
FRA,France,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1971-Q4,Q4-1971,USD,US Dollar,6,Millions,2015,2015,1117666.2,E,Estimated value
FRA,France,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1972-Q1,Q1-1972,USD,US Dollar,6,Millions,2015,2015,1132305.3,E,Estimated value
FRA,France,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1972-Q2,Q2-1972,USD,US Dollar,6,Millions,2015,2015,1136655.4,E,Estimated value
FRA,France,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1972-Q3,Q3-1972,USD,US Dollar,6,Millions,2015,2015,1146748.4,E,Estimated value
FRA,France,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1972-Q4,Q4-1972,USD,US Dollar,6,Millions,2015,2015,1165787.2,E,Estimated value
FRA,France,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1973-Q1,Q1-1973,USD,US Dollar,6,Millions,2015,2015,1189012.9,E,Estimated value
FRA,France,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1973-Q2,Q2-1973,USD,US Dollar,6,Millions,2015,2015,1201858.8,E,Estimated value
